EncuestaID,FechaEncuesta,HoraEncuesta,RangoEdad,Genero,Departamento,Municipio,Ocupacion,FrecuenciaConsumoSnacks,LugarCompraSnacks,ConQuienVePartidos,GastoSnacksPartido,SnacksSeleccionados,SaborPreferido,PresentacionPreferida,PrecioAdecuado,PagaMasEdicionMundial,PlaneaVerMundial2026,SeleccionApoya,CompraDisenoSeleccion,SeleccionInfluyeCompra,JugadoresInfluyentes,TipoPublicidadAtractiva,PromocionPreferida,CompraTarjetasColeccionables,CampaniaMasProbableCompra
1251,2026-03-12,09:07:03,25 - 34 Años,Femenino,Quiché,Otro municipio,Empleado Privado,3 A 5 Veces Por Semana,Aplicación de delivery,Familia,Q51 - Q100,FutbolMix,Limón,Individual,Q16 - Q20,Sí,Sí,México,Definitivamente no,Túnez,Alphonso Davies; Lionel Messi; Jude Bellingham,Una selección nacional,Sorteo de balones,Sí,Edición Argentina
1252,2026-05-08,08:24:29,55 Años O Más,Masculino,Guatemala,San Miguel Petapa,Ama De Casa,1 A 2 Veces Por Semana,Tienda de barrio,Familia,Menos de Q25,Victory Pretzels; Gol Nachos Supreme,Picante Chapín,Individual,Q16 - Q20,Sí,Sí,Portugal,Definitivamente sí,Inglaterra,Cristiano Ronaldo,Un jugador famoso,Sorteo de balones,Sí,Edición Argentina
1253,2026-02-28,22:34:58,18 - 24 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empresario,Varias Veces Al Mes,Gasolinera,Familia,Q25 - Q50,Gol Nachos Supreme; FutbolMix,Queso,Individual,Q10 - Q15,No,Sí,Francia,Definitivamente no,Brasil,Cristiano Ronaldo; Julián Álvarez; Rodri,Historias de aficionados,Descuento directo,No,Edición Argentina
1254,2026-02-10,17:15:37,35 - 44 Años,Masculino,Guatemala,Mixco,Estudiante,3 A 5 Veces Por Semana,Gasolinera,Familia,Menos de Q25,CrunchMax BBQ; Mundialitos Queso Picante; Fan Chips Jalapeño,Picante Chapín,Para compartir entre 2 personas,Q10 - Q15,Sí,Sí, MÉXICO ,Probablemente sí,Portugal,Kylian Mbappé; Neymar Jr.; Lionel Messi,Historias de aficionados,Descuento directo,Sí,Edición con jugadores famosos
1255,2026-02-28,11:54:00,35 - 44 Años,Femenino,El Progreso,El Progreso,Empleado Privado,1 A 2 Veces Por Semana,Gasolinera,Familia,Menos de Q25,Hot Stadium Peanuts; CrunchMax BBQ; FutbolMix,Salado Tradicional,Individual,Q21 - Q30,Sí,Sí,Argentina,Definitivamente sí,Colombia,Kylian Mbappé,Premios y sorteos,Descuento directo,Sí,Edición Mundial FIFA 2026
1256,2026-03-16,14:46:32,55 Años O Más,Femenino,Guatemala,Villa Nueva,Empleado Público,1 A 2 Veces Por Semana,Supermercado,Compañeros de trabajo,Q25 - Q50,Fan Chips Jalapeño; Mundialitos Queso Picante,Jalapeño,Tamaño fiesta o reunión,Q10 - Q15,No,Sí,Alemania,Probablemente sí, FRANCIA ,Vinícius Júnior; Neymar Jr.,Humor,Tarjetas coleccionables,Sí,Edición Mundial FIFA 2026
1257,2026-03-04,11:12:59,25 - 34 Años,Masculino,Guatemala,Villa Nueva,Profesional Independiente,Varias Veces Al Mes,Supermercado,Familia,Q25 - Q50,Fan Chips Jalapeño,Queso,Para compartir entre 2 personas,Menos de Q10,No,Sí,Brasil,Probablemente sí,Brasil,Vinícius Júnior; Neymar Jr.,Historias de aficionados,Producto gratis,No,Edición Inglaterra
1258,2026-04-27,18:23:29,35 - 44 Años,Masculino,Quiché,Cabecera municipal,Estudiante,1 A 2 Veces Por Semana,Kiosco escolar/universitario,Solo,Q51 - Q100,Energy Crunch Protein; FutbolMix; CrunchMax BBQ,Limón,Tamaño fiesta o reunión,Q10 - Q15,Sí,Sí,España,Tal vez,Brasil,Cristiano Ronaldo,Una selección nacional,Tarjetas coleccionables,Sí,Edición con jugadores famosos
1259,2026-02-01,09:31:47,25 - 34 Años,Masculino,Guatemala,Villa Nueva,Empresario,Varias Veces Al Mes,Tienda de barrio,Amigos,Q25 - Q50,ChocoKick Bites; CrunchMax BBQ; FutbolMix,Queso,Familiar,Más de Q30,Sí,No,Türkiye,Definitivamente sí,Brasil,Julián Álvarez; Neymar Jr.; Kylian Mbappé,Humor,Tarjetas coleccionables,Sí,Edición Brasil
1260,2026-04-30,16:23:45,Menos De 18 Años,Femenino,Totonicapán,Otro municipio,Empleado Privado,3 A 5 Veces Por Semana,,Otro,Menos de Q25,Fan Chips Jalapeño; Energy Crunch Protein,Jalapeño,Familiar,Q21 - Q30,Sí,Sí,Irán,Tal vez, URUGUAY ,Jude Bellingham,Historias de aficionados,Sorteo de camisetas,Sí,Edición Mundial FIFA 2026
1261,2026-02-26,09:03:57,25 - 34 Años,Femenino,Petén,San Benito,Comerciante,3 A 5 Veces Por Semana,Supermercado,Familia,Q25 - Q50,Mundialitos Queso Picante,Queso,Familiar,Q10 - Q15,Sí,Sí,Uruguay,Probablemente sí,España,Lionel Messi; Cristiano Ronaldo,Historias de aficionados,2x1,Sí,Edición Brasil
1262,2026-04-14,16:04:51,35 - 44 Años,Masculino,Petén,Flores,Empleado Privado,Varias Veces Al Mes,Tienda de barrio,Amigos,Menos de Q25,Fan Chips Jalapeño; Mundialitos Queso Picante,Queso,Familiar,Q10 - Q15,Sí,No,México,Probablemente sí,Argentina,Kylian Mbappé; Cristiano Ronaldo,Una selección nacional,2x1,Sí,Edición Argentina
1263,2026-02-23,21:20:01,25 - 34 Años,Masculino,Guatemala,Mixco,Jubilado,3 A 5 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,CrunchMax BBQ; Fan Chips Jalapeño; ChocoKick Bites,Queso,Para compartir entre 2 personas,Q10 - Q15,Sí,Sí,Alemania,Tal vez,Portugal,Vinícius Júnior,Un jugador famoso,Descuento directo,Sí,Edición con tarjetas coleccionables
1264,2026-02-05,19:33:27,18 - 24 Años,Masculino,Totonicapán,Totonicapán,Empresario,Varias Veces Al Mes,Gasolinera,Amigos,Q25 - Q50,ChocoKick Bites; FutbolMix,Caramelo,Familiar,Q16 - Q20,Sí,Sí,España,Definitivamente sí,México,Kylian Mbappé,Un jugador famoso,2x1,Sí,Edición Brasil
1265,2026-03-04,18:04:55,35 - 44 Años,Femenino,Quetzaltenango,Olintepeque,Comerciante,Varias Veces Al Mes,Tienda de barrio,Amigos,Q51 - Q100,FutbolMix; Mundialitos Queso Picante; Victory Pretzels,Caramelo,Para compartir entre 2 personas,Q21 - Q30,Sí,Sí,Portugal,Probablemente sí,Argentina,Neymar Jr.; Jude Bellingham,Humor,Tarjetas coleccionables,Sí,Edición Argentina
1266,2026-05-08,15:01:53,25 - 34 Años,Femenino,Guatemala,Santa Catarina Pinula,Empresario,Varias Veces Al Mes,Tienda de barrio,Amigos,Q101 - Q150,Hot Stadium Peanuts; Caramel Goal Popcorn; Mundialitos Queso Picante,Salado Tradicional,Para compartir entre 2 personas,Q21 - Q30,Sí,Sí,Argentina,Probablemente sí,Argentina,Lionel Messi; Vinícius Júnior; Kylian Mbappé,Un jugador famoso,Descuento directo,No,Edición Inglaterra
1267,2026-02-05,18:38:59,25 - 34 Años,Femenino,Chimaltenango,Patzún,Estudiante,1 A 2 Veces Por Semana,Tienda de barrio,Familia,Q51 - Q100,FutbolMix; Hot Stadium Peanuts; Gol Nachos Supreme,Picante Chapín,Para compartir entre 2 personas,Q16 - Q20,No,Sí,España,Definitivamente sí, PORTUGAL ,Lionel Messi; Cristiano Ronaldo,Historias de aficionados,Descuento directo,Sí,Edición Brasil
1268,2026-04-11,16:10:29,45 - 54 Años,Femenino,Sacatepéquez,Sumpango,Empleado Privado,3 A 5 Veces Por Semana,Gasolinera,Familia,Q25 - Q50,Fan Chips Jalapeño; CrunchMax BBQ; Hot Stadium Peanuts,Barbacoa,Individual,Q10 - Q15,Sí,Sí,Brasil,Definitivamente sí,Francia,Kylian Mbappé; Vinícius Júnior; Lamine Yamal,Una selección nacional,Sorteo de viajes,No,Edición Argentina
1269,2026-04-25,08:13:13,45 - 54 Años,Femenino,Quetzaltenango,Coatepeque,Empresario,Varias Veces Al Mes,Tienda de barrio,Otro,Q101 - Q150,Gol Nachos Supreme; Fan Chips Jalapeño; Mundialitos Queso Picante,Picante Chapín,Individual,Q10 - Q15,Sí,Sí,Colombia,Probablemente no,Brasil,Cristiano Ronaldo,Un jugador famoso,2x1,No,Edición Francia
1270,2026-02-16,09:42:50,25 - 34 Años,Femenino,Santa Rosa,Cabecera municipal,Profesional Independiente,Varias Veces Al Mes,Supermercado,Solo,Q25 - Q50,Caramel Goal Popcorn; FutbolMix,Salado Tradicional,Tamaño fiesta o reunión,Q16 - Q20,No,Sí,Alemania,Probablemente sí,Argentina,Lamine Yamal; Lionel Messi; Kylian Mbappé,Premios y sorteos,Sorteo de camisetas,Sí,Edición Argentina
1271,2026-04-29,21:57:28,35 - 44 Años,Masculino,Guatemala,Santa Catarina Pinula,Comerciante,Varias Veces Al Mes,,Amigos,Menos de Q25,Caramel Goal Popcorn,Queso,Para compartir entre 2 personas,Q10 - Q15,No,Sí,Francia,Probablemente no,Argentina,Lionel Messi; Neymar Jr.; Kylian Mbappé,Un jugador famoso,Sorteo de viajes,Sí,Edición Inglaterra
1864,2026-03-09,22:49:11,Menos De 18 Años,Masculino,Sacatepéquez,Ciudad Vieja,Ama De Casa,Varias Veces Al Mes,Supermercado,Amigos,Q51 - Q100,Victory Pretzels,Salado Tradicional,Tamaño fiesta o reunión,Q16 - Q20,Sí,Sí, BRASIL ,Definitivamente sí,Francia,Federico Valverde; Jude Bellingham; Lionel Messi,Humor,Sorteo de balones,Sí,Edición Mundial FIFA 2026
1273,2026-02-23,07:22:44,25 - 34 Años,Masculino,San Marcos,San Marcos,Empleado Privado,1 A 2 Veces Por Semana,Gasolinera,Otro,Q101 - Q150,Mundialitos Queso Picante; Hot Stadium Peanuts; CrunchMax BBQ,Jalapeño,Individual,Q21 - Q30,No,Sí, MÉXICO ,Probablemente sí,Argentina,Neymar Jr.,Una selección nacional,2x1,Sí,Edición Francia
1274,2026-03-11,16:28:46,45 - 54 Años,Femenino,Sacatepéquez,Antigua Guatemala,Empleado Privado,Todos Los Días,Tienda de barrio,Familia,Q101 - Q150,Hot Stadium Peanuts,Dulce,Tamaño fiesta o reunión,Más de Q30,Sí,Sí,Costa de Marfil,Definitivamente sí,Francia,Lionel Messi; Cristiano Ronaldo,Humor,Producto gratis,Sí,Edición Mundial FIFA 2026
1275,2026-04-26,07:07:00,18 - 24 Años,Masculino,Jalapa,Cabecera municipal,Ama De Casa,1 A 2 Veces Por Semana,Kiosco escolar/universitario,Familia,Q101 - Q150,Gol Nachos Supreme; Mundialitos Queso Picante; Caramel Goal Popcorn,Chocolate,Individual,Menos de Q10,No,Sí,Estados Unidos,Probablemente sí,Argentina,Christian Pulisic; Kylian Mbappé,Un jugador famoso,Sorteo de balones,Sí,Edición con jugadores famosos
1276,2026-03-22,16:03:51,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante,Todos Los Días,Gasolinera,Amigos,Q51 - Q100,ChocoKick Bites; Caramel Goal Popcorn; Mundialitos Queso Picante,Picante Chapín,Familiar,Q21 - Q30,Sí,Sí,Uruguay,Probablemente sí,Brasil,Kylian Mbappé; Julián Álvarez,Premios y sorteos,Tarjetas coleccionables,No,Edición con jugadores famosos
1277,2026-05-09,13:26:43,18 - 24 Años,Femenino,Guatemala,San Miguel Petapa,Estudiante,Varias Veces Al Mes,Otro,Amigos,Q101 - Q150,Hot Stadium Peanuts; FutbolMix,Picante Chapín,Individual,Q16 - Q20,Sí,Sí,México,Definitivamente sí,Argentina,Cristiano Ronaldo; Vinícius Júnior,Humor,2x1,Sí,Edición Brasil
1278,2026-03-02,15:26:00,25 - 34 Años,Femenino,Escuintla,Escuintla,Empleado Privado,3 A 5 Veces Por Semana,Gasolinera,Solo,Q25 - Q50,Hot Stadium Peanuts,Picante Chapín,Familiar,Q21 - Q30,Sí,Sí,Argentina,Definitivamente no,Estados Unidos,Jude Bellingham; Neymar Jr.; Cristiano Ronaldo,Historias de aficionados,2x1,No,Edición con jugadores famosos
1279,2026-01-20,11:31:17,45 - 54 Años,Femenino,Sacatepéquez,Antigua Guatemala,Estudiante,Rara Vez,Aplicación de delivery,Familia,Menos de Q25,Mundialitos Queso Picante; Energy Crunch Protein; Fan Chips Jalapeño,Jalapeño,Tamaño fiesta o reunión,Q21 - Q30,Sí,Sí,Portugal,Probablemente sí,Uruguay,Cristiano Ronaldo; Ninguno; Lionel Messi,Premios y sorteos,Sorteo de balones,Sí,Edición con jugadores famosos
1280,2026-03-25,11:00:49,Menos De 18 Años,Femenino,Izabal,Otro municipio,Profesional Independiente,3 A 5 Veces Por Semana,Tienda de barrio,Otro,Q51 - Q100,ChocoKick Bites; Fan Chips Jalapeño; CrunchMax BBQ,Jalapeño,Tamaño fiesta o reunión,Q10 - Q15,Sí,Sí,Brasil,Probablemente sí, ESPAÑA ,Rodri,Una selección nacional,Sorteo de camisetas,Sí,Edición Francia
1281,2026-01-10,15:27:01,35 - 44 Años,Masculino,Guatemala,Guatemala,Empresario,1 A 2 Veces Por Semana,Tienda de barrio,Compañeros de trabajo,Q25 - Q50,Mundialitos Queso Picante; Hot Stadium Peanuts; Gol Nachos Supreme,Picante Chapín,Individual,Q10 - Q15,Sí,Sí,Argentina,Tal vez,Portugal,Lionel Messi,Una selección nacional,Sorteo de camisetas,Sí,Edición Inglaterra
1282,2026-03-13,19:19:54,18 - 24 Años,Femenino,Guatemala,,Empleado Privado,3 A 5 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,Caramel Goal Popcorn,Caramelo,Para compartir entre 2 personas,Q21 - Q30,Sí,Sí,Francia,Definitivamente sí,Inglaterra,Cristiano Ronaldo; Julián Álvarez,Premios y sorteos,Producto gratis,No,Edición Mundial FIFA 2026
1283,2026-03-09,11:55:13,18 - 24 Años,Masculino,Huehuetenango,Otro municipio,Empleado Privado,1 A 2 Veces Por Semana,Gasolinera,Amigos,Menos de Q25,Gol Nachos Supreme; Energy Crunch Protein; Mundialitos Queso Picante,Limón,Individual,Q21 - Q30,Sí,Sí,Francia,Definitivamente sí,Estados Unidos,Lionel Messi,Una selección nacional,2x1,Sí,Edición Argentina
1284,2026-04-08,12:47:11,55 Años O Más,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado,Varias Veces Al Mes,Aplicación de delivery,Familia,Q51 - Q100,Mundialitos Queso Picante,Queso,Para compartir entre 2 personas,Q10 - Q15,Sí,Sí,Argentina,Probablemente sí,Alemania,Harry Kane; Kylian Mbappé,Una selección nacional,Descuento directo,Sí,Edición Brasil
1285,2026-03-19,19:47:12,35 - 44 Años,Masculino,Escuintla,Santa Lucía Cotzumalguapa,Empleado Privado,3 A 5 Veces Por Semana,Tienda de barrio,Familia,Q101 - Q150,FutbolMix; Caramel Goal Popcorn; Mundialitos Queso Picante,Limón,Individual,Q21 - Q30,No,Sí,Brasil,Probablemente sí,Brasil,Kylian Mbappé; Lionel Messi,Premios y sorteos,Tarjetas coleccionables,No,Edición Francia
1286,2026-01-23,11:16:01,35 - 44 Años,Masculino,Guatemala,Villa Nueva,Estudiante,Todos Los Días,Supermercado,Compañeros de trabajo,Menos de Q25,Hot Stadium Peanuts; Gol Nachos Supreme; Energy Crunch Protein,Queso,Tamaño fiesta o reunión,Q10 - Q15,Sí,Sí,México,Definitivamente sí,México,Neymar Jr.; Kylian Mbappé; Vinícius Júnior,Una selección nacional,2x1,Sí,Edición con jugadores famosos
1287,2026-03-01,16:20:23,35 - 44 Años,Femenino,Alta Verapaz,,Empleado Privado,Todos Los Días,Supermercado,Familia,Q25 - Q50,Hot Stadium Peanuts,Jalapeño,Familiar,Q10 - Q15,No,Sí,Brasil,Tal vez, BRASIL ,Lionel Messi,Un jugador famoso,2x1,No,Edición España
1288,2026-01-23,22:26:55,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Ama De Casa,1 A 2 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,Mundialitos Queso Picante; CrunchMax BBQ,Queso,Para compartir entre 2 personas,Q16 - Q20,Sí,Sí,Argentina,Probablemente sí,Brasil,Kylian Mbappé,Una selección nacional,Descuento directo,No,Edición Brasil
1289,2026-02-16,13:16:26,45 - 54 Años,Masculino,Quetzaltenango,Coatepeque,Empleado Privado,Todos Los Días,Supermercado,Compañeros de trabajo,Q101 - Q150,Victory Pretzels; Fan Chips Jalapeño; Mundialitos Queso Picante,Queso,Familiar,Q21 - Q30,No,Sí,Francia,Probablemente sí,México,Vinícius Júnior; Lamine Yamal; Alphonso Davies,Humor,Descuento directo,Sí,Edición Brasil
1290,2026-02-22,21:51:13,25 - 34 Años,Femenino,Guatemala,Mixco,Comerciante,1 A 2 Veces Por Semana,Kiosco escolar/universitario,Amigos,Q51 - Q100,Fan Chips Jalapeño,Salado Tradicional,Tamaño fiesta o reunión,Q10 - Q15,Sí,Sí, BRASIL ,Definitivamente sí,Francia,Cristiano Ronaldo; Jude Bellingham; Neymar Jr.,Premios y sorteos,Descuento directo,Sí,Edición Mundial FIFA 2026
1291,2026-01-25,17:11:45,Menos De 18 Años,Femenino,Petén,,Profesional Independiente,Varias Veces Al Mes,Supermercado,Familia,Q51 - Q100,CrunchMax BBQ; Caramel Goal Popcorn; ChocoKick Bites,Barbacoa,Individual,Q10 - Q15,Sí,Sí,Portugal,Tal vez,Colombia,Alphonso Davies; Neymar Jr.,Una selección nacional,Descuento directo,Sí,Edición con tarjetas coleccionables
1292,2026-04-19,09:32:42,25 - 34 Años,Masculino,Quetzaltenango,Olintepeque,Profesional Independiente,3 A 5 Veces Por Semana,Gasolinera,Familia,Q25 - Q50,Mundialitos Queso Picante; FutbolMix; Fan Chips Jalapeño,Chocolate,Tamaño fiesta o reunión,Q16 - Q20,No,Sí,Portugal,Probablemente sí,Brasil,Lionel Messi; Jude Bellingham; Federico Valverde,Historias de aficionados,Sorteo de camisetas,Sí,Edición Argentina
1293,2026-04-30,12:57:18,25 - 34 Años,Masculino,Guatemala,Mixco,Empleado Privado,1 A 2 Veces Por Semana,Tienda de barrio,Amigos,Q25 - Q50,CrunchMax BBQ; FutbolMix,Jalapeño,Para compartir entre 2 personas,Q16 - Q20,Sí,No,Egipto,Definitivamente no, BRASIL ,Lionel Messi; Kylian Mbappé,Humor,Descuento directo,Sí,Edición Francia
1294,2026-05-08,11:11:06,35 - 44 Años,Femenino,Escuintla,Escuintla,Empleado Privado,1 A 2 Veces Por Semana,Gasolinera,Familia,Más de Q150,FutbolMix,Jalapeño,Tamaño fiesta o reunión,Q21 - Q30,No,Sí,México,Definitivamente sí,Portugal,Cristiano Ronaldo,Un jugador famoso,Tarjetas coleccionables,Sí,Edición Brasil
1295,2026-02-15,17:17:19,18 - 24 Años,Femenino,Guatemala,Santa Catarina Pinula,Empleado Privado,3 A 5 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,Fan Chips Jalapeño,Barbacoa,Familiar,Q10 - Q15,No,Sí,Alemania,Probablemente sí,México,Lionel Messi,Humor,Sorteo de camisetas,Sí,Edición Mundial FIFA 2026
1296,2026-02-04,17:51:07,55 Años O Más,Masculino,Quetzaltenango, QUETZALTENANGO ,Comerciante,1 A 2 Veces Por Semana,Tienda de barrio,Familia,Q25 - Q50,CrunchMax BBQ,Queso,Familiar,Q21 - Q30,Sí,Sí,España,Probablemente no,Brasil,Rodri,Una selección nacional,Producto gratis,Sí,Edición Francia
1297,2026-02-04,15:32:29,35 - 44 Años,Masculino,Guatemala,San Miguel Petapa,Ama De Casa,Varias Veces Al Mes,Supermercado,Familia,Q25 - Q50,Mundialitos Queso Picante; Caramel Goal Popcorn; CrunchMax BBQ,Jalapeño,Para compartir entre 2 personas,Q16 - Q20,Sí,Sí,Estados Unidos,Definitivamente sí,Francia,Kylian Mbappé,Premios y sorteos,Producto gratis,Sí,Edición Mundial FIFA 2026
1298,2026-02-15,15:33:28,45 - 54 Años,Femenino,Alta Verapaz,Cabecera municipal,Empleado Privado,1 A 2 Veces Por Semana,Gasolinera,Familia,Q25 - Q50,Fan Chips Jalapeño,Queso,Tamaño fiesta o reunión,Q10 - Q15,No,Sí,Inglaterra,Definitivamente no,Brasil,Harry Kane,Historias de aficionados,Descuento directo,No,Edición con jugadores famosos
1299,2026-03-06,08:49:37,45 - 54 Años,Masculino,Chimaltenango,Tecpán Guatemala,Estudiante,3 A 5 Veces Por Semana,Gasolinera,Amigos,Q51 - Q100,ChocoKick Bites; Caramel Goal Popcorn,Picante Chapín,Familiar,Q16 - Q20,Sí,Sí,Portugal,Definitivamente sí,Argentina,Lionel Messi; Jude Bellingham,Humor,Descuento directo,Sí,Edición Inglaterra
1300,2026-02-15,21:13:09,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Estudiante,Rara Vez,Tienda de barrio,Amigos,Q101 - Q150,CrunchMax BBQ; Hot Stadium Peanuts,Picante Chapín,Familiar,Q21 - Q30,No,Sí,Argentina,Definitivamente sí,Argentina,Cristiano Ronaldo; Christian Pulisic; Vinícius Júnior,Premios y sorteos,2x1,No,Edición Inglaterra
1301,2026-04-22,09:04:37,18 - 24 Años,Masculino,Guatemala,Guatemala,Ama De Casa,3 A 5 Veces Por Semana,Gasolinera,Amigos,Q101 - Q150,ChocoKick Bites; Gol Nachos Supreme; Energy Crunch Protein,Chocolate,Familiar,Q16 - Q20,Sí,Sí,España,Definitivamente sí,Argentina,Harry Kane,Historias de aficionados,Sorteo de viajes,Sí,Edición Argentina
1302,2026-03-11,11:27:45,18 - 24 Años,Masculino,Guatemala,Santa Catarina Pinula,Empleado Privado,Todos Los Días,Gasolinera,Amigos,Q25 - Q50,FutbolMix,Picante Chapín,Para compartir entre 2 personas,Menos de Q10,Sí,Sí,Inglaterra,Definitivamente no,Inglaterra,Cristiano Ronaldo,Una selección nacional,2x1,No,Edición Francia
1303,2026-01-18,16:30:31,25 - 34 Años,Femenino,El Progreso,Cabecera municipal,Ama De Casa,1 A 2 Veces Por Semana,Supermercado,Familia,Q25 - Q50,CrunchMax BBQ; ChocoKick Bites,Barbacoa,Familiar,Q21 - Q30,Sí,No,España,Definitivamente no,Argentina,Julián Álvarez,Un jugador famoso,Sorteo de camisetas,No,Edición Brasil
1304,2026-04-11,11:51:46,25 - 34 Años,Femenino,Guatemala,Villa Nueva,Estudiante,Todos Los Días,Otro,Familia,Q101 - Q150,Hot Stadium Peanuts,Picante Chapín,Familiar,Q16 - Q20,Sí,No,Argentina,Probablemente sí,Brasil,Christian Pulisic; Jude Bellingham,Una selección nacional,Tarjetas coleccionables,Sí,Edición Argentina
1305,2026-04-23,12:14:12,18 - 24 Años,Masculino,Guatemala,Mixco,Estudiante,Rara Vez,Kiosco escolar/universitario,Familia,Q51 - Q100,CrunchMax BBQ,Limón,Individual,Q10 - Q15,No,Sí,Ghana,Definitivamente sí,Alemania,Julián Álvarez; Kylian Mbappé,Humor,Producto gratis,No,Edición Brasil
1306,2026-01-25,17:24:40,35 - 44 Años,Femenino,Chimaltenango,Tecpán Guatemala,Estudiante,1 A 2 Veces Por Semana,Tienda de barrio,Familia,Q25 - Q50,Caramel Goal Popcorn,Queso,Familiar,Q10 - Q15,No,Sí,Argentina,Probablemente sí,Argentina,Lionel Messi,Historias de aficionados,Sorteo de viajes,Sí,Edición con jugadores famosos
1307,2026-04-14,21:11:26,25 - 34 Años,Femenino,Alta Verapaz,Cabecera municipal,Empleado Privado,Todos Los Días,Kiosco escolar/universitario,Otro,Q25 - Q50,Fan Chips Jalapeño; FutbolMix; Mundialitos Queso Picante,Salado Tradicional,Para compartir entre 2 personas,Q21 - Q30,Sí,Sí,Brasil,Definitivamente sí,Congo DR,Jude Bellingham,Historias de aficionados,Descuento directo,Sí,Edición con jugadores famosos
1308,2026-03-02,20:39:57,18 - 24 Años,Masculino,Petén,Poptún,Otro,Todos Los Días,Supermercado,Amigos,Q25 - Q50,CrunchMax BBQ; FutbolMix,Barbacoa,Familiar,Q16 - Q20,No,Sí,Argentina,Probablemente sí,Argentina,Jude Bellingham; Cristiano Ronaldo; Lionel Messi,Premios y sorteos,Descuento directo,No,Edición Argentina
1309,2026-04-18,19:01:06,45 - 54 Años,Masculino,Baja Verapaz,Cabecera municipal,Profesional Independiente,3 A 5 Veces Por Semana,Supermercado,Otro,Q51 - Q100,CrunchMax BBQ; Fan Chips Jalapeño; Caramel Goal Popcorn,Queso,Para compartir entre 2 personas,Q16 - Q20,No,Sí,España,Probablemente no,Colombia,Neymar Jr.,Premios y sorteos,Descuento directo,No,Edición con jugadores famosos
1310,2026-02-10,21:51:11,35 - 44 Años,Prefiero No Indicarlo,Guatemala,Villa Nueva,Empleado Privado,1 A 2 Veces Por Semana,Gasolinera,Amigos,Q25 - Q50,Caramel Goal Popcorn,Chocolate,Para compartir entre 2 personas,Q16 - Q20,Sí,Sí,México,Probablemente sí,Francia,Kylian Mbappé,Historias de aficionados,2x1,Sí,Edición Francia
